utvecklingsland (noun)	Nu följer utvecklingsländerna efter. 
hemarbete (noun)	Elektriciteten har förändrat hemarbetet under 1900-talet. 
ostsmörgås (noun)	Därefter brukade hon sätta sig på köksbordet och i allsköns ro dricka en stor kopp kaffe med ostsmörgås till. 
utvecklingslära (noun)	Under 1880-talet fick Charles Darwins utvecklingslära stor betydelse. 
hembakt (adjective)	till sill och hembakt vört 
osynlig (adjective)	Till sist kommer den att ligga som en osynlig ton, inbäddad i den evigt susande vinden från havet. 
osäkerhet (noun)	En flackande blick kan vara tecken på osäkerhet. 
utväxt (noun)	Skons skinn fogade sig villigt efter fotens alla knylor, liktornar, utväxter. 
otillgänglig (adjective)	Han var alldeles för vresig och otillgänglig. 
utöka (verb)	Jag gillar inte planerna på att utöka dagens hjälmtvång för motorcyklister och mopedister till att även omfatta cyklister. 
hemgift (noun)	Men då gifte han sig med Bertha och hon hade med sig en ordentlig hemgift. 
utövare (noun)	Få sporter är så krävande för utövaren som ridning. 
utöver (preposition)	Det sägs att han bara hade en passion utöver koncernen kvinnor. 
otänd (adjective)	Den otända cigaretten mellan fingrarna ser ut att tillhöra handen, som ett extra tvärgående finger. 
v-ljud (noun)	Den senaste stavningsreformen, 1906, gällde just v-ljudet, som då fick sin nuvarande stavning. 
otänkbar (adjective)	Att dela ut presenter var otänkbart för vår gamle tomtegubbe. 
e ge bättring. 
otålig (adjective)	Straat tänker för länge, fångvaktaren blir otålig. 
hemlös (adjective)	Mona Ja, eller hemlös kan man väl kalla det. 
vad (noun)	Efteråt är det viktigt att stretcha musklerna i höften, låret och vaden för att inte råka ut för träningsvärk. 
ovanläder (noun)	Ovanlädret var sprucket i många veck och rutor. 
ovanpå (preposition)	De sover inte vintersömn utan springer under snön och ibland ovanpå. 
hemort (noun)	Så här presenteras han i en tidningsartikel i sin hemort. 
overklig (adjective)	Det känns overkligt, mina drömmar har förverkligats tusen gånger om. 
vaggvisa (noun)	Det här är en vanlig vaggvisa i Sverige: 
hemskhet (noun)	I Brasilien hade vi antagligen börjat smälla i dörrar och hotat med skilsmässa, mord och andra hemskheter. 
ovärderlig (adjective)	Pappa och hans kusin har slitit dygnet runt, ett ovärderligt arbete. 
ovärdig (adjective)	Kärleken växte, men Farman kände allt starkare att smusslandet var ovärdigt och absurt. 
hemstad (noun)	Min hemstad har subtropiskt klimat. 
oxe (noun)	I en stor hall dukades det nu upp med helstekta oxar, lax och stora tunnor med öl. 
hemtrakt (noun)	För ungefär 4 000 år sedan bröt de upp från sina hemtrakter och spred sig över stora områden. 
vakta (verb)	Farman Sediq vaktade sina systrars oskuld och ansåg att de flickor han själv hade sex med var horor. 
oändlig (adjective)	det finns alltid en oändlig 
hermelin (noun)	Hermelinen jagar möss och sorkar liksom släktingen småvessla. 
herravälde (noun)	Dinosaurierna hade herraväldet på jorden, och däggdjuren höll sig undan ; de var mest nattaktiva smådjur. 
val (noun)	Före 1994 hade vi val vart tredje år. 
p-bot (noun)	Kanske börjar det med att man inte betalade en p-bot. 
p-vakt (noun)	Alla p-vakter är dock inte så rigida. 
padda (noun)	Ormar och ödlor, grodor och paddor söker sig till ställen där frosten inte kan nå dem. 
himlakropp (noun)	Jorden är i sig själv en mörk himlakropp ; ljus får vår jord från solen. 
 sevärdheter. 
himmelsfärdsdag (noun)	Kristi himmelsfärdsdag infaller på den 39:e dagen efter påskdagen. 
valsa (verb)	valsar in i stugan och har lutan till hands, 
himmelsk (adjective)	Jag såg hur något av himmelsk salighet spred sig ända upp till min fars ansikte. 
hind (noun)	Ren som en blomma, skygg som en hind. 
hinder (noun)	Vilka hinder skulle man kunna stöta på? 
pall (noun)	Den vackra, vänliga expediten slog sig ner på pallen framför min far. 
hissdörr (noun)	Hon sparkade upp hissdörren och gick ut i garaget. 
panik (noun)	Ingen panik uppstod utan alla, såväl kunder som anställda, lämnade snabbt lokalerna och samlades på parkeringsplatsen utanför. 
vaniljstång (noun)	Hon köper en vaniljstång i Oljebergets livs och sätter sig på en parkbänk. 
hitta på (vbm)	På biograferna visas mest spelfilmer, filmer som berättar en påhittad historia. 
panoramafönster (noun)	Du ska få ett panoramafönster i barnbidrag. 
vapen (noun)	De hade k-pistar och pistoler och andra vapen. 
hjälpas åt (vbm)	Man hjälptes åt med hushållsarbete och matlagning och hade ibland gemensam ekonomi. 
hjälplös (adjective)	I min fantasi såg jag honom vandra omkring alldeles ensam och hjälplös. 
pappersark (noun)	Typerna beströks med färg och sedan pressade man pappersark mot ramen med typerna. 
var så god (inm)	Försäljaren: Ja, var så god, och välkommen tillbaka! 
hjältesaga (noun)	Här kan du läsa hjältesagan om Sigurd och en annan berättelse. 
papperskniv (noun)	När ett substantiv sätts först får det ibland ett s: papperskniv. 
papperslapp (noun)	Många gånger har Anna tänkt på den lilla papperslappen hon gav Gary vid deras första snabba möte i England. 
hjärnhinneinflammation (noun)	Han var den förste som kunde ställa diagnos om t.ex. hjärnhinneinflammation och ansiktsförlamning. 
papperslykta (noun)	I taket hänger papperslyktor och gästerna har hattar och haklappar av papper en viktig detalj. 
pappkappsäck (noun)	Han bar stadigt sin gamla pappkappsäck i handen. 
varaktig (adjective)	Söker likasinnad kramgo tjej 25- 40 för varaktigt förhållande. 
papyrusblad (noun)	Papyrusbladen limmades sedan ihop och rullades upp på en pinne till bokrullar. 
parallell (noun)	Parallellerna till ledarskapet på ett företag eller i en organisation är med andra ord många. 
hjässa (noun)	I Thailand, t ex, får man inte beröra en annan människas hjässa. 
parentes (noun)	När vi skjuter in eller lägger till något i en mening kan vi använda parentes eller tankstreck: 
vardagsrumstapet (noun)	Stjärnhimlen ska vara din vardagsrumstapet och Mozart ska skriva musiken. 
parkeringsbot (noun)	En lapplisa eller en P-nisse som lämnar den avskydda lappen med parkeringsbot på vindrutan. 
hojta (verb)	Hejsvejs, hojtade Pippi och svängde sin stora hatt. 
holländare (noun)	Cornelis Vreeswijk (1937-1987) var ursprungligen holländare och kom till Sverige vid tolv års ålder. 
parkeringsvakt (noun)	En av de mest hatade är parkeringsvakten. 
partnerskap (noun)	Vi funderar på att ingå partnerskap. 
hoppa fallskärm (vbm)	I dag skulle han gärna vilja hoppa fallskärm. 
passa upp (vbm)	Jag serverade och passade upp på dem när de hade gäster ute på vårt sommarställe. 
hoppa över (vbm)	Men man kan hoppa över dom. 
passagerare (noun)	Flygtrafiken bara växer och får fler och fler passagerare för varje år. 
hoppande (noun)	ande (av verb på a) ; betecknar handling) ett hoppande, ett läsande 
hora (noun)	Då tittade Farman och hans kompisar på varandra och tänkte: Ska vi stå tysta för en hora? 
vart som helst (abm)	Flyget har utvecklats till ett snabbt och billigt transportmedel som kan ta dig praktiskt taget vart som helst. 
pastor (noun)	I morgon mördar jag en pastor, en pantlånerska, en puckelrygg. 
pastorat (noun)	i stort pastorat med annexer. 
patenträtt (noun)	Under svåra strider om patenträtten i olika länder byggde Nobel på 1870-talet upp en världsindustri i dynamitens tecken. 
varukorg (noun)	Den har ett främre hjulpar som kan svänga och har utrustats med handbroms, varukorg och sittbräda. 
patient (noun)	Avdelningssköterskan sa så här till mig: Skulle du vilja ge patienten i rum 8 den här sprutan? 
patos (noun)	Hon log åt hans patos, resignerat och lite trött. 
varutransport (noun)	Med nyttotrafik menar jag då brandkår, ambulans, varutransporter, taxi och kommunala fortskaffningsmedel. 
hotellgäst (noun)	Egentligen kunde hotellgästerna ha tilldelats varsin nyckel till ytterdörren och fått klara sig själva. 
varva (verb)	Det ligger i tiden att folk vill lära sig att aktivt varva ner. 
hotellrestaurang (noun)	På hotellrestaurangen blev jag serverad av en liten pojke som hette Aron. 
varva ned (vbm)	Man har allt svårare att koppla av och varva ned. 
hovmästare (noun)	Hovmästaren: Ja, det ska vi kunna ordna. 
hud (noun)	På vintern är solens strålar för svaga för att kunna bilda något vitamin i huden. 
pellet (noun)	Numera finns även växthus som får energi från flis och pellets. 
hugga in (vbm)	Ja, säg det du, Tommy, högg Pippi in. 
hugga ner (vbm)	Jag skulle också vilja att de högg ner trädallén på Pärongatan. 
vattenfall (noun)	Ett favoritställe är vattenfall. 
vattenkran (noun)	Karin höjer ögonbrynen, går fram till vattenkranen, sätter cigaretten i strålen och slänger den i soporna. 
humma (verb)	Innan jag vande mig tyckte jag att folk bara satt och hummade i timmar. 
vattenånga (noun)	Vanliga naturliga växthusgaser är vattenånga (H, 0), koldioxid (CO,) och metan (CH4). 
pensionssystem (noun)	Man talar också om vikten av trygghet i samhället, t ex genom ett bra pensionssystem. 
veck (noun)	Ovanlädret var sprucket i många veck och rutor. 
hundrameter (noun)	Gå bort till hundrameters mållinje. 
hundsläde (noun)	Flygande gummibåt från Nybroviken (Stockholm) till Afrika, andra annorlunda äventyr är jetski över Atlanten och hundsläde genom Arktis. 
periodvis (adverb)	Periodvis dricker han också alldeles för mycket. 
pers (noun)	Sommarlovet slutar den första november och sen har man förstås en dryg pers, till jullovet börjar den elfte november. 
persisk (adjective)	Det är på grund av ordet runidam, det persiska ordet för restaurang. 
vemodig (adjective)	Hans huvudpersoner är vemodiga och ironiska betraktare av vardagens verklighet. 
personalchef (noun)	Skicka din ansökan med bifogat CV till personalchef Klara Svensson, Restaurang Lyxlaxen, Box 5050,112 12 Storstad. 
personalmöte (noun)	Vilken skillnad det var på Lottas och Frejas attityder på personalmötet. 
hurtig (adjective)	Det är numera inte ovanligt att en platsansökan börjar med ett hurtigt Hej!, särskilt inte om hälsningsfrasen Hej! 
personbeskrivning (noun)	När man gör en personbeskrivning kan man tänka så här. 
huru (ha)	höra huru gumman i bålet satts, att brinna. 
husbehov (noun)	Akademin uppmanade bl a bönderna att odla potatis till husbehov. 
husbonde (noun)	De längtade kanske efter att bli rika och kunna hämnas på sina husbönder. 
personlighet (noun)	Amos har blivit något av en lokal personlighet med sitt varma sätt att möta alla trötta resenärer. 
persontrafik (noun)	Vad gäller persontrafiken är tågresorna bara sju procent. 
hushållerska (noun)	Säkert var hon inte bara hans hushållerska, tänkte Hans Peter. 
pessimism (noun)	Denna blandning av ljust och mörkt, av livsglädje och pessimism, finns också i kärleksdikten Som ett blommande mandelträd. 
hushållning (noun)	Hon blev berömd för sin kokbok Hjelpreda i hushållningen för unga fruentimber, som gavs ut 1755. 
pessimist (noun)	Men en defensiv pessimist ger inte upp på grund av de negativa tankarna. 
pessimistisk (adjective)	Söderberg är en pessimistisk författare, men han har också en fin humor och ett klart intellekt. 
hushållsmaskin (noun)	Dammsugaren var den första hushållsmaskinen med elmotor. 
verkställande (adjective)	Den utses av kommunfullmäktige och är det verkställande organet. 
verkställande direktör (nnm)	Han började intressera sig för tändsticksindustrin och blev snart vd, verkställande direktör, för en tändsticksfabrik. 
pianospel (noun)	Som ung kunde hon ägna sig åt pianospel, cykling, simning och tennis. 
husmor (noun)	Kryddbon, slaktaren etc. Huset börjar skötas per telefon ; då är husmodern inte på sin plats. 
verktygslåda (noun)	Jo, nu såg han faderns verktygslåda för sig: 
hustak (noun)	ett hus + ett tak = ett hustak 
hut (noun)	Vet hut, Fredrik Åkare, skäms gamla karl ' n! 
huve (noun)	Jag blir precis yr i huvet. 
vessla (noun)	Vesslan får också vit vinterdräkt fast bara från Mellansverige och norrut. 
pilla (verb)	Sitt inte och sväng med benen och pilla inte med håret och peta dig inte i ansiktet. 
huvuddel (noun)	I väderrapporter talas det ofta om Sveriges tre huvuddelar: 
pilsner (noun)	På lördag, då morfar kom från arbetet redan tjugo över ett, drack han en pilsner till middagen. 
huvudorsak (noun)	Undersökningar visar att det finns tre huvudorsaker till de förhållandevis låga siffrorna för Sveriges del. 
vetenskap (noun)	Han skrev inte mindre än 200 verk om den tidens vetenskap. 
vetenskaplig (adjective)	Nu började han på ett strängt vetenskapligt sätt utveckla det som vi idag kallar Ling-gymnastiken. 
huvudregel (noun)	Inte störa inte förstöra, det är huvudregeln i allemansrätten. 
vetenskapsakademi (noun)	År 1739 inrättades Vetenskapsakademien av Linné och några andra forskare. 
pingstdag (noun)	Pingstdagen är 7:e söndagen efter påsk. 
hy (noun)	För dig som har ljus hy räcker det med 10-15 minuters sommarsol på ansikte och armar varje dag. 
vicka (verb)	Hon sa inget, bara vickade till med tårna ett tag, så att vattnet stänkte runt omkring. 
vickning (noun)	Den här rätten serveras ofta på smörgåsbordet eller som vickning. 
piska (noun)	gräns, piska, robot, torg (från slaviska språk) 
piska upp (vbm)	De piskade upp stämningen genom sina anklagelser och fick stöd av uppskrämda föräldrar och nitiska präster. 
hygien (noun)	Exempel på moderna latinska och grekiska lånord är telefon, elektricitet, diabetes, hygien. 
piskrapp (noun)	Det känns som om väckarklockan ger hjärnan ett piskrapp, vi är mycket svåra att väcka och vi vaknar omtumlade. 
hypotes (noun)	Resonemang om frågeställningen/temat, t ex möjliga orsaker konsekvens åtgärder (Utveckla dina tankar/hypoteser. 
vidarebefordra (verb)	Jag kanske kan hjälpa dig, eller vidarebefordra din fråga. 
hyresgäst (noun)	Några hyresgäster tycker att det skulle vara fint om man kunde göra om lokalen till motionsrum och bastu. 
pladdra (verb)	Det är bättre att ta en stund för att tänka igenom svaren än att börja pladdra. 
planet (noun)	På ofattbart stora avstånd från oss finns miljarder andra galaxer med stjärnor och kanske också planeter. 
vidga (verb)	Våren vidgade deras hjärtan. 
plansch (noun)	Därför tog hon fram en liten vacker plansch föreställande en igelkott. 
vidskepelse (noun)	Vidskepelse förr och nu 
vidskeplig (adjective)	I alla tider har människor varit vidskepliga (skrockfulla) och trott på övernaturliga makter. 
hytta (noun)	Här visar brukspatron sin hytta för besökande damer och herrar. 
häfta ihop (vbm)	I romarriket fanns böcker som liknade våra, med ihophäftade blad och pärmar. 
vik (noun)	ingen, utom tärnan i viken (hon som dök) 
platina (noun)	matador, esplanad, platina, gerilla (från spanska) 
vikarie (noun)	Vikarien svalde och knöt nävarna. 
vikariera (verb)	De vikarierar för två andra journalister som är föräldralediga. 
hälsningsfras (noun)	Därefter kommer en hälsningsfras. 
vikingatåg (noun)	Österut gick vikingatågen långt in i Ryssland och till Konstantinopel (nuvarande Istanbul). 
hälsoskyddsarbete (noun)	Det gäller framför allt skolor, äldrevård, socialvård och socialt bistånd samt miljö- och hälsoskyddsarbete. 
plocka fram (vbm)	Och hon plockade fram papper och pennor och delade ut bland barnen. 
hämna (verb)	De längtade kanske efter att bli rika och kunna hämnas på sina husbönder. 
hämndlysten (adjective)	Tomten var en vresig, hämndlysten gammal gubbe som inte alltid var så lätt att göra till lags. 
vildmark (noun)	Genom att vistas i den rena orörda vildmarken har Johan fått upp ögonen för miljön. 
händelserik (adjective)	Almqvists eget liv var händelserikt. 
plundra (verb)	Ett av de första vikingatågen ledde till att klostret Lindisfarne i västra England plundrades år 793. 
hänga ihop (vbm)	Svaret kan hänga ihop med att alkohol eller stress hindrar personen att nå den nyttiga djupsömnen. 
hänga samman (vbm)	Att just den 6 juni är nationaldag hänger samman med att Gustav Vasa blev konung denna dag år 1523. 
plusord (noun)	Slank är ett positivt ord, ett plusord, och mager ett negativt ord, ett minusord. 
villig (adjective)	I en katalog fick de sig presenterat ett stort urval av villiga donatorer. 
hängmatta (noun)	Hennes pappa låg och sov i en hängmatta en bit därifrån, och han var borgmästare i staden. 
vilopaus (noun)	Exempelvis har en kommun i Danmark installerat sovstolar och lagt in 20 minuters vilopaus efter lunch. 
plysch (noun)	Det fanns speglar, som gick ända ner till golvet, och stolar klädda med rött tyg som kanske var plysch. 
hänsyn (noun)	Det är viktigt att redan tidigt lära barn visa hänsyn i trafiken. 
vilorum (noun)	Det var då, och är fortfarande, mycket ovanligt att en kvinna får sitt sista vilorum i denna kyrka. 
pläd (noun)	säger han, går ur bilen, öppnar dörren där Lydia sitter och drar fram en pläd. 
plåga (noun)	Hon kunde inte veta att hon med sin vänlighet bara förlängde plågan. 
hänvisa (verb)	När man ringer eller skriver igen kan man hänvisa till brev som man har skrivit tidigare. 
plån (noun)	Den är giftfri och kan bara tändas mot ett särskilt plån på askens utsida. 
vimmel (noun)	Jag är faktiskt klädd för att plåta vimmel på Dramaten. 
plåta (verb)	Jag är faktiskt klädd för att plåta vimmel på Dramaten. 
poesiförsök (noun)	I hans arkiv finns utkast till både socialreformatoriska romaner och känsliga poesiförsök. 
vindruta (noun)	En lapplisa eller en P-nisse som lämnar den avskydda lappen med parkeringsbot på vindrutan. 
poetisk (adjective)	Han var från Liège och skrev långa poetiska brev. 
härmed (adverb)	Medlemmarna i kvartersföreningen Tallen kallas härmed till möte onsdagen den 15 april kl 19.30 i samlingslokalen Tallvägen 8. 
polare (noun)	Jag har ätit middag med några polare. 
hästhov (noun)	Med ett klingande skratt red Pippi ut genom porten, så att småstenen yrde om hästhovarna och skolans fönsterrutor skallrade. 
vinkel (noun)	Böj armen i 90 graders vinkel, håll armbågen låst och pendla med armarna medan du går. 
hästskötare (noun)	Utöver själva ridningen har hästägaren eller hästskötaren en mängd uppgifter som ska utföras. 
vinkunskap (noun)	Gedigen erfarenhet av servering på högklassig restaurang samt dokumenterade mat- och vinkunskaper är ett krav. 
hästägare (noun)	Utöver själva ridningen har hästägaren eller hästskötaren en mängd uppgifter som ska utföras. 
häva (verb)	Hela kroppen häver sig när skolbibliotekarien andas. 
poliskommissarie (noun)	Hans kriminalromaner om poliskommissarien Kurt Wallander i Ystad har lånats 455 000 gånger. 
häxförföljelse (noun)	På 1660-talet började häxförföljelserna också i vårt land. 
vinterdepression (noun)	Så du menar att det finns höstdepression, vinterdepression och vårdepression? 
vinterdräkt (noun)	Vesslan får också vit vinterdräkt fast bara från Mellansverige och norrut. 
hålfotsvalv (noun)	Alla fötter var vristhöga med höga hålfotsvalv. 
polisväsende (noun)	Det regionala polisväsendet, som låg under länsstyrelsen fram till 1999, leds numera av Rikspolisstyrelsen i Stockholm. 
hålla en låg profil (vbm)	Svenskarna håller ofta en låg profil men visar sig trots det ha stora befogenheter. 
vintermörker (noun)	Att i nitton år ha levt i vintermörkret utan att någonsin uthärda det. 
hålla fast (vbm)	Men människorna i Norden höll fast vid sin tro på Oden, Tor, Frej och de andra asagudarna. 
vinterpäls (noun)	Hermelinen byter till helvit vinterpäls. 
vintersolstånd (noun)	Midvinterblotet firades vid vintersolståndet, det dygn på året när det är som mörkast. 
vintersäsong (noun)	Efter gymnasiet tillbringade jag till exempel en vintersäsong i franska alperna, där jag städade på ett mycket exklusivt hotell. 
pommes frites (nnm)	I dag äter Renate en stor biff med pommes frites och bearnaisesås. 
vintersömn (noun)	De sover inte vintersömn utan springer under snön och ibland ovanpå. 
hålla kvar (vbm)	Far ryckte mig ner på banvallen, ner i avgrunden, höll mig kvar där. 
hålla låg profil (vbm)	Svenskarna håller ofta en låg profil men visar sig trots det ha stora befogenheter. 
pop (noun)	När han växte upp lyssnade han jämt på pop och discomusik. 
hålla samman (vbm)	I kyrkan manade prästen sina församlingsbor att hålla samman och akta sig för djävulens onda avsikter. 
hålla till (vbm)	De trodde att trollen höll till där, och nu blev den också en mötesplats för trollpackorna. 
hålla tillbaka (vbm)	Det är ganska svårt att hålla gråten tillbaka. 
population (noun)	Population changes in 1990-1999 
hålla tätt (vbm)	Så kom och håll mej tätt intill dej 
virvla (verb)	Rönnerdahl han virvlar sina lurviga ben 
hålla undan (vbm)	Dinosaurierna hade herraväldet på jorden, och däggdjuren höll sig undan ; de var mest nattaktiva smådjur. 
porslin (noun)	Svenskan hade slips och fällde ibland upp en koffert på kökssoffan, full av dukar och skjortor, strumpor och porslin. 
hållbar (adjective)	Hur ska vi människor på jorden hitta vägen till en hållbar utveckling? 
portfölj (noun)	Proven finns inte i portföljen och inget annat av det han hade tänkt använda under lektionen finns där heller. 
hållbarhet (noun)	En annan bra idé när det gäller grönsaker och frukt är att välja sådana som har lång hållbarhet. 
portierloge (noun)	Var det lugnt lyckades han ibland också slumra till under natten på britsen bakom draperiet i portierlogen. 
hån (noun)	ropar vaktmästaren och gnäggar mellan skratt och hån. 
håna (verb)	Ett barn som hånas lär sig blyghet. 
visdiktare (noun)	Två moderna visdiktare som inspirerats av Bellman är Cornelis Vreeswijk och Ulf Lundeli. 
visdomsord (noun)	Det är ett gammalt kinesiskt visdomsord från boken Tao Te Ching som skrevs på 300-talet f Kr. 
hårdna (verb)	Känslan hade hårdnat till en boll. 
vision (noun)	Håkan Lans tror att alla har visioner och idéer, det gäller bara att förverkliga dem. 
portvin (noun)	Hon brukade svara att hon alltid använde olivolja i matlagningen och att hon älskade portvin. 
hårfrisör (noun)	Det gäller t.ex. hårfrisören, taxichauffören och bartendern. 
postförsändelse (noun)	En dag kom en avi om en postförsändelse från England. 
vissångare (noun)	Visorna är fortfarande mycket omtyckta och sjungs gärna även av dagens trubadurer och vissångare. 
hög tid (nnm)	Så nu är det hög tid att låta oss B-människor få rätt att sova ut! 
potatismjöl (noun)	Hon beskrev hur man kunde göra brännvin, puder och potatismjöl av potatis. 
potatisälskare (noun)	Vi kokar den med dill och äter den med en klick smör, en högtid för alla potatisälskare. 
högklassig (adjective)	Gedigen erfarenhet av servering på högklassig restaurang samt dokumenterade mat- och vinkunskaper är ett krav. 
potential (noun)	Caféet lär ha potential att bli mer än ett fik för bygdens människor. 
högmod (noun)	När man nuförtiden talar om Babels torn är det som en symbol för högmod. 
vittna (verb)	Gamla svullnader på några fingrar och en aning krokig tumme vittnar om att spelet är tufft. 
poäng (noun)	Han har gjort provet flera gånger och poängen blir stadigt högre. 
poängtera (verb)	Göran: Oh ja, vi poängterar hur viktigt det är att äta rätt före och efter matcherna. 
högst (adverb)	Nej, högst en halvtimme. 
praktiskt taget (abm)	Flyget har utvecklats till ett snabbt och billigt transportmedel som kan ta dig praktiskt taget vart som helst. 
högteknologi (noun)	Håkan Lans tycker att det pratas alltför mycket om högteknologi nuförtiden. 
högtidsdag (noun)	Valborgsmässoafton är också studenternas högtidsdag. 
höja sig (vbm)	I väster höjer sig den skandinaviska fjällkedjan. 
votering (noun)	Olle: Jag begär votering. 
vrede (noun)	Ett mjukt svar stillar vrede, sa gubben. 
prefix (noun)	Följande prefix används i nekande eller negativ betydelse: 
vresig (adjective)	Han var alldeles för vresig och otillgänglig. 
prenumeration (noun)	Morgontidningarna säljs mest via prenumeration medan kvällstidningarna säljs i kiosker och affärer. 
vrida sig (vbm)	Runt den vrider sig jordklotet åt öster. 
presenta (verb)	Måtte bara någon ha fått den idén att presenta mig därmed! 
vuxenförfattare (noun)	Mankell har ökat i popularitet och har gått om Agatha Christie som mest utlånade vuxenförfattare. 
presentkort (noun)	Ett presentkort gäller i tio år om det inte står något annat på det. 
hörselskydd (noun)	Det största problemet är att det är rätt så bullrigt i lokalen så jag måste ha hörselskydd hela dagarna. 
väcka uppmärksamhet (vbm)	En annan av medlemmarna i expeditionen skrev senare en reseskildring om äventyret som väckte stor uppmärksamhet. 
prestera (verb)	Tester har visat att defensiva pessimister presterar sämre om de tvingas att tänka positivt. 
prestigefull (adjective)	Min dröm har alltid varit att få arbeta på en prestigefull restaurang som Lyxlaxen. 
höstdepression (noun)	Så du menar att det finns höstdepression, vinterdepression och vårdepression? 
pretentiös (adjective)	Var inte så förbannat pretentiös, väste hon. 
väderlek (noun)	Min present till dig är att du ska tala många språk och tåla allt slags väderlek. 
hövlig (adjective)	Vi försöker vara hövliga mot alla. 
väderrapport (noun)	I väderrapporter talas det ofta om Sveriges tre huvuddelar: 
printer (noun)	I dag har många engelska lånord med datorvärlden att göra, som datasupport, scanner, printer, mejla (svensk stavning). 
i alla sammanhang (abm)	Men de kan inte ersätta varandra i alla sammanhang. 
vägleda (verb)	Sjöfarare jorden runt vägleds avfyrar. 
prislapp (noun)	En lite billigare prislapp sattes på honom då italienska Milan köpte honom för 225 milj i augusti 2010. 
prisläge (noun)	De skor han hört talas om hade brukat vara i det prisläget. 
prisutdelning (noun)	Året därpå skedde den första prisutdelningen. 
väl så (abm)	Men visst är det väl så att det är hyfsat lättraggat om man har ditt jobb? 
produktion (noun)	Mer medvetna val kan få till en ändring av produktionen. 
procentandel (noun)	Sverige halkar efter övriga Europa när det gäller procentandelen kvinnliga chefer. 
välbehag (noun)	och dricker det med välbehag 
välbekant (adjective)	Tyvärr blev självbiografin aldrig färdig, men denna herre av mycken liten djupsinnighet är ändå välbekant för oss. 
prost (noun)	när prosten klarade strupen 
propagera (verb)	Därför propagerade hon för daghem, men det var inte förrän på 70-talet som dagis blev en rättighet för alla. 
proteinrik (adjective)	Rådet han hade fått var att äta proteinrik föda, såsom kött och fisk. 
välja om (vbm)	Resebyråtjänstemannen: Halvpension betyder att man får frukost och sedan kan man välja om man vill ha lunch eller middag. 
provfärd (noun)	Han såg inte ens åt de andra kunderna i butiken som leende följde hans provfärd. 
provgå (verb)	De provgick skorna på en liten matta, men så plötsligt sa de ändå nej. 
provpromenad (noun)	Någon provpromenad föreslogs inte. 
protokoll (noun)	Eva: Kan jag också få förslag på två justeringsmän att justera dagens protokoll? 
pruta (verb)	Men jag prutar väl lite. 
pryda (verb)	Gitarrerna som pryder räcket utanför caféet ger bara en föraning. 
prägla (verb)	Stampen och uppväxten i Gamla stan har på flera sätt präglat hans liv. 
prydnad (noun)	Julgranen brukar man ta in dagen före julafton och klä med elektriska ljus och prydnader av t ex halm. 
prärie (noun)	Utvandrarna fick ett hårt liv på den amerikanska prärien eller i någon av de snabbt växande amerikanska städerna. 
prygla (verb)	Han pryglas, tills han bekänner. 
prästrock (noun)	Så fort han fått prästrocken på, 
prövning (noun)	Han ville bevisa att kaffe var ett dödligt gift genom en klinisk prövning med två dödsdömda enäggstvillingar som försökspersoner. 
psalmnummer (noun)	Det såg ut som ett psalmnummer i kyrkan. 
pubertet (noun)	Om sitt eget liv har han skrivit i böckerna Pubertet (1977), Asfalt (1978), Tröskeln (1982) och Frihet (1985). 
puder (noun)	Hon beskrev hur man kunde göra brännvin, puder och potatismjöl av potatis. 
publicitet (noun)	Det var förmodligen hennes syfte med resan och publicitet var precis vad Benz och hans automobiler behövde. 
pulka (noun)	Några småungar åker pulka på frosten i en slänt. 
puls (noun)	Lokal kanal med tonvikt på puls, tempo och trafikbevakning. 
pumpa (noun)	Man skär ut hål i stora pumpor, och sätter ljus i dem. 
pumpa (verb)	Jonas Har de lyckats pumpa bort vattnet nu? 
puckelrygg (noun)	I morgon mördar jag en pastor, en pantlånerska, en puckelrygg. 
vänja (verb)	Men vi vande oss fort och är man bara sig själv så blir man snabbt en i gänget. 
vänlighet (noun)	Ett barn som får känna vänskap lär sig vänlighet. 
purjolök (noun)	6 stora potatisar 1 purjolök en buljongtärning salt och peppar 
pärm (noun)	I romarriket fanns böcker som liknade våra, med ihophäftade blad och pärmar. 
på det viset (jjm)	Och fröken förklarade för henne, att på det viset fick man inte svara i skolan. 
väntan (noun)	Att cirkulera länge i väntan på att få landa slukar bränsle. 
på avstånd (abm)	När tuppen gal på avstånd 
värdeladdning (noun)	Det finns många exempel på synonymer med olika värdeladdning. 
värdelös (adjective)	bara för att man inte ska slänga kuvertet direkt utan öppna det och hitta en värdelös plastgrej. 
på känn (abm)	Jag hade på känn att min far redan sagt lite för mycket. 
värdshus (noun)	Modern, som hade varit servitris på Liljeholmens värdshus innan äktenskapet, dog när han var tretton år. 
på sikt (abm)	På sikt vill man få bort dessa drivmedel. 
på tiden (abm)	Han stirrar på tiden. 
på sin plats (abm)	Kryddbon, slaktaren etc. Huset börjar skötas per telefon ; då är husmodern inte på sin plats. 
på tok (abm)	De sover på tok för lite på 5 vardagarna och sover sedan bort hela helgen. 
på sistone (abm)	Kontot är nästan tomt och fonderna som han sparar i har bara sjunkit på sistone. 
på tork (abm)	Och här i badrummet hänger det en massa blöta kläder på tork. 
världsallt (noun)	Inte ens med våra starkaste stjärnkikare kan vi se ut till världsalltets gränser. 
världselit (noun)	Knäpp, knäpp, knäpp, du ligger så här långt efter världseliten. 
