flytta hit (vbm)	Sedan flyttade jag hit. 
låg (adjective)	Kroppen har låg aktivitet och musklerna är avslappnade. 
sågverk (noun)	Han hade fem kilometer till sågverket och måste gå hela vägen. 
flytta ut (vbm)	De vill flytta ut på landet och leva ett lugnare liv med sina barn. 
sång (noun)	Men då måste vi sjunga en sång! 
lån (noun)	Man tackar för maten, man tackar för sällskapet, man tackar för lånet, man tackar för uppmärksamheten. 
fläsk (noun)	Från hönsen får vi ägg, från fåren ull och kött, från svinen fläsk och från korna kött och mjölk. 
låna ut (vbm)	De flesta finansierar sina studier med studielån, pengar som staten lånar ut. 
sångerska (noun)	På kvällarna sjöng hon i en kör och drömde om att bli sångerska. 
flöjt (noun)	Tält, sovsäckar, campingkök och vara flöjter hade vi med oss. 
sås (noun)	Sedan äter de mamma Brittas goda slottsstek med kokt potatis, lingon, gurka och brun sås. 
fnittra (verb)	De fnittrar nervöst i hissen, men väl uppe lugnar de ner sig. 
långhårig (adjective)	Plötsligt står en ung man där, långhårig, orakad, klädd i en smutsig, brun kostym. 
långsam (adjective)	hon var snabbast på 60 meter jag var långsammast 
folkdansgrupp (noun)	Folkdansgrupper och spelmän använder dem ofta. 
söka (verb)	Det verkar som om den yngre generationen söker ett uttryck för respekt, hövlighet eller bara för att markera distans. 
folkdräkt (noun)	Än idag finns det folkdräkter i Sverige. 
långt borta (abm)	Långt borta ser hon Kebnekaise. 
långt ifrån (abm)	Man är aldrig speciellt långt ifrån vatten. 
sömmerska (noun)	Mamma var sömmerska och städade också ibland. 
folkhögskola (noun)	Det finns även s.k. folkhögskolor, som erbjuder både studieplats och boende. 
folkmusik (noun)	Kim: Nej, nej, jag studerar folkmusik. 
folkomröstning (noun)	var det folkomröstning om tilläggspension. 
sömnig (adjective)	Jag blev alldeles lugn och sömnig, och huvudvärken gick över! 
folkparti (noun)	folkpartiet liberalerna (fp) eller folkpartiet 
låta (verb)	Jag skakar på huvudet och låter så förnärmad jag kan. 
folkskola (noun)	Efter sex år i folkskolan (nu säger man grundskolan) började jag i realskolan (idag heter det högstadiet). 
söndagkväll (noun)	Det är söndagkväll, och Daniels mamma och pappa sitter i vardagsrummet och pratar om festen i går. 
löjlig (adjective)	Jag tycker faktiskt att det är löjligt med könskvotering. 
söndagsmiddag (noun)	Där brukar de ofta äta en riktigt traditionell söndagsmiddag mitt på dagen. 
lök (noun)	Där köper hon också glass till efterrätt och lök till pajen. 
fordonsprogram (noun)	Det finns praktiska program som till exempel fordonsprogrammet och teoretiska program som naturvetenskapsprogrammet. 
form (noun)	De andra färdades med båt som även fraktade mycket rikedom i form av konstverk och böcker. 
löpande band (nnm)	när du står vid löpande bandet! 
ta av (vbm)	När Klara kommer till dagis, måste hon ta av stövlar, sockor, vantar, jacka, byxor, halsduk och mössa. 
ta av sig (vbm)	Väntrummet är ganska fullt, så Daniel tar av sig jackan och sätter sig ner. 
lördagskorv (noun)	Skulle jag kunna få ett hekto lördagskorv också? 
ta bort (vbm)	ska du ta bort pappret på blommorna innan du ger dem till värdinnan. 
ta det lugnt (vbm)	Inte sån där hetsig gympa som de har på gymmet i centrum, utan här tar vi det lugnt. 
ta emot (vbm)	På flygplatsen står landshövdingen och tar emot dem. 
fors (noun)	En gång, när vi skulle gå över en fors, föll jag i vattnet! 
löv (noun)	De gräver och planterar och krattar löv och väntar på sommaren. 
ta fram (vbm)	Hon tar fram flygplanets tidning och tittar på en karta. 
ta hand (vbm)	Men imorgon kommer jag hem tidigt och tar hand om Lillan! 
forskarutbildning (noun)	Efter examen kan man söka till forskarutbildning för att ta doktorsexamen. 
mage (noun)	Klara: Då ..., då har du en bebis i magen, Linda. 
ta på sig (vbm)	Flickorna tar på sig lucialinnen och sätter glitter i håret. 
magister (noun)	Ursäkta, magistern, men vi har inte dig. 
ta sig (vbm)	Det är klart att man tar sig fram efter eget huvud då. 
fortsättning (noun)	Nya Mål 2 är en fortsättning på Nya Mål 1. 
maj (noun)	Midsommar, Lucia, valborgsmässoafton, första maj, kungen, drottningen, riksdagen, regeringen, demokrati, Ingmar Bergman, Björn Borg, Greta Garbo, Birgit Nilsson. 
majbrasa (noun)	Tänder majbrasa på valborgsmässoafton. 
majestät (noun)	Han satte sig i taxin och upprepade: Ers majestät! 
fot (noun)	Jag satt i en soffa och lade upp fötterna i knät på honom. 
makaroner (noun)	Han får makaroner och korv som Hassan har delat i små, små bitar. 
makt (noun)	Allt fler människor världen runt upptäcker vilken makt och vilka överraskningar som kan ligga i gester och kroppsspråk. 
ta upp (vbm)	Förresten vad gör du på lördag ?Är du upptagen då? 
fotbollsproffs (noun)	Jag vet precis, fotbollsproffs! 
ta vara (vbm)	Nej, nu ska jag ta det lugnt och vara med mina barnbarn, säger Gunnar. 
malm (noun)	I Norrland finns stora naturresurser: skog, vattenkraft och malm. 
mambo (noun)	I Stockholms län är 26 procent av alla 20-27-åringar mambo. 
tablett (noun)	Tycker du att tabletterna hjälper? 
mammaledig (adjective)	Först var Sofia mammaledig, och sedan var Tobias pappaledig. 
tacka (verb)	Ja men, det är ju när nån tackar dig, och sen tackar du också för att dom har tackat. 
tacka nej (vbm)	Knut: Du kunde inte tacka nej? 
fotoväska (noun)	Har ni det ?Är det där en fotoväska? 
fotsula (noun)	Fotsulorna vänder man aldrig mot en annan person i Indien. 
frack (noun)	Du med lång vit klänning och jag med frack. 
tag (noun)	Jag har inte varit där på ett tag, men jag skulle gärna vilja åka dit snart. 
fram (pl)	Det är klart att man tar sig fram efter eget huvud då. 
framföra (verb)	Kan du framföra det, är du snäll! 
tal (noun)	Själv vill hon eller han befria sitt tal från det mesta som kan lukta lokalt och lantligt. 
talang (noun)	Fråga: Vilken talang skulle du vilja ha? 
framme (pl)	Efter fyra dagar var vi framme i ett litet samhälle, som heter Blankafors. 
framme (adverb)	Och sväng till vänster där framme! 
marginal (noun)	Den som har små marginaler bör kanske göra det, säger Linda Lindgren på Stockholmsbanken. 
marin (noun)	Värnplikten gör man inom det militära försvaret, inom armén, marinen eller flygvapnet. 
mark (noun)	plantera ' han på marken 
framtand (noun)	Det är ett stort hål här i framtanden. 
markering (noun)	Du häller i här upp till den här röda markeringen. 
framtid (noun)	Trots detta dystra faktum finns det ljusglimtar som inger hopp inför framtiden. 
tallrik (noun)	Till frukost äter du en tallrik gröt eller en tallrik filmjölk med müsli. 
framtidsanalytiker (noun)	Kristoffer är framtidsanalytiker på en konsultfirma. 
marmelad (noun)	I Sverige äter man marmelad till köttbullar. 
framåt (adverb)	Man får tänka framåt, planera i olika steg. 
mars (noun)	Mellan 1 mars och 31 oktober hissar man flaggan klockan åtta och halar den vid solens nedgång. 
tandklinik (noun)	Kontakta Siv Olofsson på Tandkliniken. 
maskin (noun)	Häng tvätten som ligger i maskinen. 
fred (noun)	jag drömde det var fred på jord 
maskros (noun)	Den vanligaste blomman är maskrosen. 
massera (verb)	Då strök och masserade han stortårna på mig i ca tio minuter och tänk! 
fredspris (noun)	Ett femte pris, fredspriset, delas ut i Oslo. 
massör (noun)	Jag har en vän, som heter Mats, som går och utbildar sig till massör. 
mataffär (noun)	Vi köper jordgubbar på torget och i mataffären, eller åker och plockar själva på självplock. 
matbord (noun)	En dag när Hassan kommer hem tidigt från jobbet, hittar han ett meddelande från Linda på matbordet. 
matdag (noun)	Men hur ser en bra matdag ut? 
matematik (noun)	På olika program läser man lite olika ämnen, men alla läser svenska, engelska och matematik. 
matematisk (adjective)	Men nu står de små matematiska hjärtana tillsammans med ett dsm. 
tavla (noun)	Innerst inne trodde hon nog inte att någon tavla skulle hitta hem till henne i mellersta Norrland. 
matlagning (noun)	Hon hjälpte mig med matlagning och tvättade mina kläder. 
taxiparkering (noun)	Han kör in på en taxiparkering och hans kollega Gunilla kör in efter honom. 
matlagningskurs (noun)	Gunnar går på matlagningskurs. 
maträtt (noun)	Fråga: Vilken maträtt tycker du bäst om? 
matsked (noun)	2 matskedar margarin eller smör 
matsäck (noun)	Då åt barnen matsäcken som de hade med sig hemifrån. 
frisk (adjective)	C: Jag ska se ... Norrland, Svealand ... Götaland ... här har vi det: Måttlig till frisk vind. 
friskola (noun)	Det finns kommunala skolor och friskolor. 
med andra ord (abm)	Med andra ord: I Sverige har alla möjlighet att studera och det är aldrig för sent att börja! 
fritidshus (noun)	Många campar i tält eller husvagn, har båtar, fritidshus eller kolonilotter. 
teknik (noun)	Hon har inte förstått tekniken. 
teknisk (adjective)	Jag läste naturvetenskapligt program på gymnasiet och sedan började jag på Chalmers tekniska högskola i Göteborg. 
frukostbord (noun)	Jesper och Camilla sitter och läser tidningen vid frukostbordet. 
telefonist (noun)	TELEFONISTEN: Han är upptagen i telefon. 
frukostmöte (noun)	De hade ett frukostmöte på hotell Aveny i stan. 
telefonkatalog (noun)	i telefonkatalogen och ringer till en läkare. 
frukt (noun)	Vi odlar frukt och grönsaker också i Sverige, men det räcker naturligtvis inte. 
telefonkonferens (noun)	Fatoushs chef sa att de måste ha en mycket viktig telefonkonferens. 
meddela (verb)	I går meddelade Riksbanken att man höjer räntan med 1 procent. 
meddelande (noun)	Hassan läser meddelandet och suckar. 
fruktjuice (noun)	Mänga olika goda fruktjuicer att dricka ekologiska förstas. 
fruktträd (noun)	Thomas: Titta på det här huset, 114 kvadratmeter, tre sovrum, nyrenoverat kök och stor trädgård med fruktträd. 
medellivslängd (noun)	Medellivslängden var 47 år. 
telefonsvarare (noun)	LINDA: Har du varit hos Lisa och hjälpt henne med telefonsvararen? 
frysa (verb)	Fjädrarna bevarar kroppsvärmen, men om det blåser, eller om de blir våta, kan de börja frysa. 
medelsvensson (noun)	Medelsvensson heter Erik Johansson och är en typisk svensk. 
frysvara (noun)	De finns mellan godiset och frysvarorna. 
telegrafutrustning (noun)	1876 flyttade Lars Magnus till Stockholm och tog arbete på en firma som tillverkade telegrafutrustning. 
medelålder (noun)	Medelåldern på universitetet är alltså ganska högjämfört med andra länder. 
fräsch (adjective)	Köket är alldeles nytt och fräscht, men Annika tycker inte om färgerna där heller. 
temp (noun)	Han hittar sin/febertermometer i badrumsskåpet och ' tar tempen *. 
fråga (noun)	Det är egentligen mest en fråga om tid och om att vilja. 
fråga sig (vbm)	Gösta: Ja ... eh ... Greta ringde mig och ville gå på bio och hon frågade mig ... 
temperatur (noun)	Hur mäter vi temperatur? 
tennisfinal (noun)	Jag har biljetter till tennisfinalen i Wimbledon. 
medlem (noun)	Jag blev medlem i facket där, och jag var också med i nykterhetsrörelsen. 
fröken (noun)	Vi hade tur, som fick fröken Roslander! 
medlemskap (noun)	röstade vi om medlemskap i den Europeiska Unionen. 
ful (adjective)	Hon var vackrast i klassen jag var fulast 
full (adjective)	och full av äventyr och full av lärdomar. 
teoretisk (adjective)	Vill man förbereda sig för att studera vidare på universitetet efter gymnasiet väljer man en mer teoretisk utbildning. 
teorilektion (noun)	Jag tog min första teorilektion i går faktiskt. 
termin (noun)	I skolan har man två terminer: höst- och vårterminen. 
mejerivara (noun)	Där finns det frukt, grönsaker, drycker, kött, konserver, bröd, mejerivaror etc. 
fullständig (adjective)	Det fullständiga resultatet återkommer vi till i morgondagens upplaga. 
mejla (verb)	John sitter på ett internetkafé och mejlar hem till Kanada. 
mekanisk (adjective)	I stället sökte jag arbete på en mekanisk verkstad som tillverkade motorer. 
fundera (verb)	Jag funderar ett ögonblick och bestämmer mig för att det bara finns en sak att säga. 
fungera (verb)	Inget råd tycktes dock fungera på honom. 
mellanblond (adjective)	Han är 179 cm (centimeter) lång, mellanblond och ganska tystlåten. 
tesked (noun)	1 1/2 tesked salt 
testa (verb)	Vill du testa dina smaklökar? 
testamente (noun)	I Gamla testamentet kan man läsa liknelsen om Babels torn. 
mellandag (noun)	Det kunde hända att vi under någon av mellandagarna blev bortbjudna på kaffe till en granne. 
mellanmål (noun)	Han åt en smörgås till mellanmål, och sedan gjorde han läxorna läsning, skrivning eller en psalmvers. 
mellanstor (adjective)	1 mellanstor, finhackad, gul lök 
melon (noun)	— Ar melonerna goda? 
fylla (verb)	Innan hon fyllde tolv år kunde hon konversera på grekiska, latin, franska och tyska. 
memoarbok (noun)	Hon vill skriva en memoarbok. 
text (noun)	Dina ögon ser texten och din hjärna tolkar innehållet och du tänker: Vilken konstig text! 
textbok (noun)	Lyssna mycket på textbokens cd. 
fyrfaldig (adjective)	Ett fyrfaldigt leve för födelsedagsbarnet! 
mera (adverb)	Om du vill läsa mera kan du titta på www.lumpen.pliktverket.se 
fyrkantig (adjective)	Vi har ju fått kabelteve och våra barn tittade tills ögonen blev fyrkantiga under julen. 
fyrverkeri (noun)	Unga och gamla studenter sätter på sig vita studentmössor, barn kastar smällare och ibland har man fyrverkeri. 
messa (verb)	* messa = skicka direktmeddelande till varandra på nätet eller i mobilen 
fysisk (adjective)	För att det är en fysisk och psykisk utmaning, men inte för att bevisa något för andra. 
fälla (verb)	Vem kan skiljas från vännen sin utan att fälla tårar? 
färdig (adjective)	Vi måste ha rapporten färdig idag. 
mexikansk (adjective)	Specialitet: chiliöl och chilitequila Vår mexikanska rockgrupp spelarl 
tidskrift (noun)	Där kan vem som helst låna böcker och tidskrifter gratis. 
middagsgäst (noun)	Klockan halv sju skulle deras middagsgäster komma. 
färg (noun)	Jaha, ... många färger. 
tidtabell (noun)	Hon hittar en tidtabell. 
midnattsgolf (noun)	I juni var jag uppe i Kiruna och spelade midnattsgolf. 
midsommar (noun)	Midsommar, Lucia, valborgsmässoafton, första maj, kungen, drottningen, riksdagen, regeringen, demokrati, Ingmar Bergman, Björn Borg, Greta Garbo, Birgit Nilsson. 
midsommarafton (noun)	Dansar kring midsommarstången och äter sill 4 och nypotatis och jordgubbar på midsommarafton. 
färja (noun)	Färjan tar bara en kort stund. 
färjeläge (noun)	Till höger efter färjeläget och sedan till vänster in på en liten grusväg. 
färskpotatis (noun)	På sommaren finns färskpotatis som är extra god. 
midsommarstång (noun)	Dansar kring midsommarstången och äter sill 4 och nypotatis och jordgubbar på midsommarafton. 
få (adjective)	Svenska är ett språk som talas av få människor, relativt sett. 
få besök (vbm)	Då får jag besök! 
mikrobiolog (noun)	Eller kanske mikrobiolog, för det är min mamma. 
få ihop (vbm)	Åsa skrattar, för hon tror att han aldrig får ihop den. 
till och från (abm)	Hon bor ensam i ett radhus utanför stan och kör bil till och från arbetet. 
militär (adjective)	Kvinnor får också ansöka om militär eller civil utbildning. 
få tag (vbm)	Man kan få tag i biljetter till bra priser genom bussbolagen som ordnar paketpris för resa, musikal och övernattning. 
till sig (jjm)	Jag är både lycklig och stolt, sa han till sig själv. 
fågel (noun)	Ibland stannade vi och lyssnade på fåglarna, och ibland vilade vi på stranden. 
till sist (abm)	Till sist fick jag hennes telefonnummer, och vi snackade om allt, dygnet runt ... 
till slut (abm)	Till slut bestämde vi att vi skulle fortsätta trots allt. 
till slutet (abm)	När du kommer till slutet av Rivstart kan du börja använda en enspråkig ordbok. 
miljö (noun)	Sådan import sliter på miljön. 
miljöfråga (noun)	Hette tidigare Bondeförbundet och är fortfarande ett landsbygdsparti med betoning på miljöfrågor. 
får (noun)	De har djur istället, t.ex. kor, svin, får, höns och kycklingar. 
till ända (abm)	En dag var till ända. 
fårkött (noun)	Ali tänker servera typisk tunisisk mat: mycket fårkött, ris, bönor och grönsaker. 
tillbaka (pl)	När han kom tillbaka kunde han tala hjälpligt, men framför allt kunde han skriva och läsa. 
födelsedag (noun)	Hur ska du fira din födelsedag, då? 
födelsedagsbarn (noun)	Ett fyrfaldigt leve för födelsedagsbarnet! 
tillbringa (verb)	Ibland kan de tillbringa hela helgen där. 
miljövänlig (adjective)	Jag vill forska om miljövänliga bilar. 
föga (adverb)	Det talas minst 140 språk i landet i dag och det har gått snabbt. 
mineralvatten (noun)	Du får bara dricka mineralvatten, inte kranvatten. 
mingla (verb)	I isbaren minglar folk från alla delar av världen och man dricker drinkar i glas av is från älven. 
tillhöra (verb)	Kungen tillhör en internationell släkt. 
minibuss (noun)	Där bor deras lärare, och de ska få skjuts dit av Millans pappa i hans minibuss. 
minigrammatik (noun)	Fler ordningstal, se s 223 i Minigrammatiken. 
minister (noun)	Regeringen består av ungefär tjugo ministrar och chefen för regeringen kallas statsminister. 
tills (sn)	Samtidigt hade jag sagt till mig själv att fortsätta tills jag åkte fast. 
för (adverb)	Hade hon blivit för populär? 
minne (noun)	Dagens intryck bearbetas och fastnar i minnet. 
tillstånd (noun)	Man får tälta en natt på andras marker utan tillstånd men inte på någons tomt, förstås. 
för det mesta (abm)	Malin För det mesta. 
tillträde (noun)	Kvinnorna, som inte hade tillträde till kaffehusen, träffades hemma och drack kaffe och åt kakor. 
för en tid (abm)	För en tid sedan var vi i London och såg Mamma Mia. 
tillverka (verb)	Efter examen arbetade han ett par år på ett företag som tillverkade monteringsfärdiga hus. 
minusgrad (noun)	Vädret är soligt med svag vind, cirka 10 minusgrader och en meter snö. 
för närvarande (abm)	För närvarande finns det omkring 50 lärosäten i Sverige och skillnaden mellan universitet och högskola minskar. 
tilläggspension (noun)	Vi fick obligatorisk allmän tilläggspension = ATP. 
minut (noun)	I genomsnitt ägnar svenska kvinnor 81 minuter och svenska män 64 minuter per dag åt Facebook. 
mirakel (noun)	Medan du sover kan mirakel hända ... 
för tillfället (abm)	' För tillfället bor jag hos mina föräldrar, för mitt ex tog vår lägenhet. 
timer (noun)	Tänk på att det finns en timer här också. 
tips (noun)	Han har inte diskat kastrullerna och han har glömt att lämna in tipset. 
förbereda (verb)	Vill man förbereda sig för att studera vidare på universitetet efter gymnasiet väljer man en mer teoretisk utbildning. 
förbindelse (noun)	Olika delar av foten har nämligen förbindelse med olika organ i kroppen, förklarade han. 
misstänka (verb)	De misstänkte ingenting i början. 
titta in (vbm)	Vi tittar in i deras tält! 
misstänksamhet (noun)	Risken finns att en person som undviker samvaron med sina kolleger under fikarasten betraktas med viss misstänksamhet. 
tjata (verb)	Då skriker hon: Tjata inte! 
mitt (noun)	Kvinnan i mitten har en vit sjal på huvudet och en över axlarna. 
tjejkompis (noun)	Men jag och mina gamla tjejkompisar försöker ses en gång i månaden. 
mitt i (ppm)	Mitt i Jönköping går Östra Storgatan. 
tjock (adjective)	Under de tjocka, täta grenarna i en stor, snötäckt gran sitter en liten talgoxe. 
mittemellan (adverb)	Mittemellan kan man säga. 
mittenparti (noun)	Centerpartiet (c) är ett mittenparti. 
före detta (jjm)	De hade sitt kontor i ett före detta kök på 13 kvadratmeter på Drottninggatan i centrala Stockholm. 
föredra (verb)	Om älgarna inte föredrar sockerblandning talar mycket för att man ska börja använda sockerblandningen på vägarna. 
tjugondag (noun)	Kastar ut granen på tjugondag Knut. 
mjölk (noun)	Varje ko ger i genomsnitt cirka 8 400 liter mjölk per år. 
tjugoåtta (numeral)	Tjugoåtta, sa expediten som om det varit en ren bisak som hon bara nämnt i största förbigående. 
mobil (noun)	Och retar oss på att folk pratar i mobilen vid fel tillfällen. 
föremål (noun)	Fråga: Vilket föremål bär du alltid med dig? 
förening (noun)	Hon är med i flera föreningar och är ofta borta på kvällarna. 
mobiltelefonabonnemang (noun)	Nästan nio av tio svenskar har ett mobiltelefonabonnemang, privat eller genom arbetet. 
modell (noun)	Det är en ny modell. 
tjänsteman (noun)	Och det är precis vad tjänstemannen avser. 
tjänsteresa (noun)	Jag är på tjänsteresa på tisdag och onsdag. 
modern (adjective)	Dessa singelmammor är en modern företeelse. 
tjänstgöring (noun)	Under tjänstgöringen är kläder, mat och husrum gratis och man har rätt till en gratis hemresa per vecka. 
mogna (verb)	Mor: De har nog inte mognat än. 
tobak (noun)	Men folk har tobak under läppen i stället. 
tobaksaffär (noun)	Jag frågar kvinnan i tobaksaffären. 
monarki (noun)	Sverige, Norge och Danmark är monarkier och har en kung eller drottning som statschef. 
tofs (noun)	Skorna är också svarta, och runt knäna har han röda tofsar. 
tolk (noun)	Han ville bli tolk. 
tolka (verb)	Dina ögon ser texten och din hjärna tolkar innehållet och du tänker: Vilken konstig text! 
montera (verb)	Har du monterat den? 
monteringsfärdig (adjective)	Efter examen arbetade han ett par år på ett företag som tillverkade monteringsfärdiga hus. 
tom (adjective)	Man får tälta en natt på andras marker utan tillstånd men inte på någons tomt, förstås. 
moped (noun)	Det får alla som är över 15 år, men Emil vill inte ha moped. 
tomat (noun)	Därför importerar vi t.ex. tomater från Holland, gurka från Spanien och apelsiner från Israel. 
förgifta (verb)	en jumbojet förgiftar 2 miljoner liter luft i sekunden när den startar. 
tomt (noun)	Och husen kan ha en stor eller liten tomt. 
mor (noun)	Han gick då till modern för att beklaga sig. 
moral (noun)	Etik och moral är viktiga frågor för partiet. 
förklara (verb)	Han mötte det han hellre säger på engelska än förklarar på svenska, the spirit of place. 
tonåring (noun)	Mitt förslag är att tonåringarna ska få sovmorgon varje dag. 
förkläde (noun)	Hon har en mörkgrön kjol och över den ett skärt förkläde. 
morgondag (noun)	C: Nej då, men tänk på morgondagen! 
toppjobb (noun)	Och egentligen är det väl enda sättet att få in fler kvinnor på toppjobben som höga chefer. 
förlora (verb)	Först efter 1809, då Sverige förlorade Finland, fick Sverige sin nuvarande sträckning från norr till söder. 
torg (noun)	Vi köper jordgubbar på torget och i mataffären, eller åker och plockar själva på självplock. 
torka (verb)	så får du torka mig. 
torkrum (noun)	I fastigheten finns Tvättstuga, Torkrum, Cykelförråd och Förråd. 
torktumlare (noun)	I badrummet finns tvättmaskin och torktumlare. 
morsa (noun)	EMIL: Det är säkert morsan som ringer. 
torr (adjective)	Det tog flera timmar innan mina kläder var torra igen. 
torsk (noun)	Mona: Ja, jag tar torsk med pepparrotssmör och kokt potatis. 
motion (noun)	Motionerna behandlades av riksdagen året efter det andra världskriget slutade. 
motionera (verb)	Många svenskar, både gamla och unga, motionerar på olika sätt. 
förmögen (adjective)	Hon kom från en förmögen och kulturellt intresserad familj som tyckte mycket om den charmiga Anders Zorn. 
förmögenhet (noun)	Han ägde fabriker i många länder och när han dog 1896 hade han en förmögenhet på 31 miljoner kronor. 
torva (noun)	jag sett skördarna gro på min torva i ro, 
total (adjective)	Den utgör ungefär en fjärdedel av den totala sömnen. 
tradition (noun)	Värnar om traditioner och privat äganderätt. 
traditionell (adjective)	Där brukar de ofta äta en riktigt traditionell söndagsmiddag mitt på dagen. 
motor (noun)	I stället sökte jag arbete på en mekanisk verkstad som tillverkade motorer. 
motorcykel (noun)	Det är jättedyrt med motorcykel. 
trafik (noun)	Kanske är orsaken att det sedan gammalt är män som har hand om trafiken och bilarna. 
förort (noun)	Efter två månader hyrde de en liten tvåa * i en förort till Stockholm. 
trafikolycka (noun)	I går inträffade en trafikolycka på E6:an mellan Malmö och Vellinge. 
motsatspar (noun)	Lär dig adjektiv i motsatspar, t ex: stor liten. 
förrän (sn)	Men det skrämde henne, så hon skrev ingenting förrän hon hade hunnit bli 37 år. 
förråd (noun)	I fastigheten finns Tvättstuga, Torkrum, Cykelförråd och Förråd. 
försiktig (adjective)	Det handlar om att vi måste vara försiktiga med vår miljö. 
mp (noun)	Miljöpartiet De Gröna (mp) har en decentralistisk ideologi, där samspelet mellan människa och natur är viktigt. 
mugg (noun)	Och titta, någon har använt min fina gula mugg. 
förskola (noun)	De flesta barn går i förskola (dagis). 
förskoleklass (noun)	Klara går i förskoleklass och vill gärna börja i riktiga skolan. 
trappa (noun)	Det är 4 trappor upp, men det finns ingen hiss. 
försova sig (vbm)	I går till exempel försov hon sig och bilen startade inte. 
mun (noun)	Man har sagt att hon log med stängd mun för att hon hade dåliga tänder. 
muntlig (adjective)	Hennes språk är klart och enkelt och liknar ibland muntligt berättande. 
första gången (abm)	Jag var tjugosex år när jag trampade Stockholms gator för första gången. 
första klass (nnm)	Man börjar första klass vid sju års ålder och slutar vid 16 års ålder. 
första maj (abm)	Midsommar, Lucia, valborgsmässoafton, första maj, kungen, drottningen, riksdagen, regeringen, demokrati, Ingmar Bergman, Björn Borg, Greta Garbo, Birgit Nilsson. 
trea (noun)	När jag gick i trean hände något hemskt. 
museum (noun)	John går från Moderna museet till Stortorget. 
tredjedel (noun)	Ungefär två tredjedelar av gästerna kommer från utlandet. 
tretton (numeral)	Knut: Jag kommer faktiskt inte ihåg ... ... text tretton, tror jag. 
treårig (adjective)	Från 2000 finns det 17 olika nationella program, samtliga är treåriga. 
mycken (adjective)	Nej, vi är i B-huset för det mesta. 
försvar (noun)	Värnplikten gör man inom det militära försvaret, inom armén, marinen eller flygvapnet. 
försvara (verb)	Men att försvara Sverige innebär mer än soldater och stridsvagnar. 
mygg (noun)	Vi såg många djur ; mest mygg. 
försvarsplikt (noun)	År 1995 fick Sverige en ny lag om total- försvarsplikt. 
mysig (adjective)	Åsa: Men det är mysigare när det är lite mörkt. 
mäklare (noun)	Mäklaren: Ja, vi har faktiskt en fin, ny tvåa i centrum. 
mänga (verb)	Mänga olika goda fruktjuicer att dricka ekologiska förstas. 
mänska (noun)	Han väl visste, han väl visste att en mänska var 
trots (preposition)	Det var ju trots allt ett radikalt ingrepp i människors vana. 
märka (verb)	Jag märkte ingen nytta av mitt arbete, tyckte att jag satte plåster på böldpest. 
trots allt (abm)	Trots allt levde de ganska bra, tyckte hon. 
trottoar (noun)	Folk cyklar på trottoaren fast det inte är tillåtet. 
förut (adverb)	jag aldrig drömt förut 
förutan (preposition)	Vem kan segla förutan vind? 
förutom (preposition)	Förutom riksdagsval kan man ha folkomröstningar i Sverige: 
trumpet (noun)	Svar: Att kunna spela trumpet. 
tryck (noun)	Tryck in koden här och tryck sedan på den gröna knappen. 
trycka (verb)	Han masserade en fot i taget och klämde och tryckte. 
mätt (adjective)	Den mätta dagen den är aldrig störst. 
mål (noun)	Dessutom hade jag som mål att ta för runt 1 000 kronor i veckan. 
måltid (noun)	Till middag, slutligen, äter du däremot en lätt måltid med mycket grönsaker. 
mån (noun)	4.399 kr/mån 
månadsavgift (noun)	Thomas: Jamen, månadsavgiften var ju jättehög på lägenheten, 
träd (noun)	Klara: Det är bara trädet utanför som låter. 
förvåna (verb)	Många utlänningar förvånas över de många fikarasterna på de svenska arbetsplatserna. 
förändra (verb)	Saker och ting förändras. 
trähus (noun)	Nästan alla hus på landet är röda trähus. 
mås (noun)	Måsarna skriker i luften. 
måttlig (adjective)	C: Jag ska se ... Norrland, Svealand ... Götaland ... här har vi det: Måttlig till frisk vind. 
möbel (noun)	Nu har väl de flesta svenskar någon möbel från IKEA hemma. 
g (noun)	G: Jag behöver örhängen också! 
träning (noun)	På fredag är det träning igen och på lördag tänker han vara hemma och tvätta och städa. 
möbelvaruhus (noun)	Hans livsverk är ett stort möbelvaruhus, IKEA. 
möblera (verb)	Per Albin Hansson * skapade folkhemmet och Ingvar Kamprad möblerade det, brukar det heta. 
galen (adjective)	Philippes vänner hemma i Frankrike tycker att han är galen. 
mödravårdscentral (noun)	Linda och Hassan är på mödravårdscentralen. 
möjlighet (noun)	att komma till anonymiteten och möjligheterna i en storstad. 
mönstra (verb)	Alla män mellan 18 och 24 år måste mönstra. 
träsko (noun)	På fötterna, slutligen, har hon gula träskor. 
mönstringsdag (noun)	Ju närmare mönstringsdagen jag kom, desto mer nervös och pressad blev jag. 
gapa (verb)	Kan du gapa stort så ska jag titta i halsen. 
tråka ut (vbm)	Fråga: Vad tråkar ut dig? 
garage (noun)	M: Ja, den står i garaget, och den fungerar bra nu. 
mörkblå (adjective)	Förra veckan kom jag hem med en jättesnygg mörkblå slips, trodde jag. 
gardin (noun)	Det finns tre fönster också och gardiner. 
mörkgrön (adjective)	Hon har en mörkgrön kjol och över den ett skärt förkläde. 
trög (adjective)	trög väg på grus, 
mörkröd (adjective)	Lisa tar emot oss och vi sätter oss i hennes mörkröda soffa. 
mössa (noun)	Tina såg mycket proffsig ut i en blå och vit overall, vita pjäxor och en blå mössa. 
tröttna (verb)	Då tröttnar de nog snabbare. 
