stängd, verb	stängd	<ul><li>closed</li></ul>			verb		Sidan 44	Kapitel_4 Rivstart_A1_A2
tröja, noun	tröja	<ul><li>sweater</li></ul>			noun	en	Sidan 24	Kapitel_2 Rivstart_A1_A2
festival, noun	festival	<ul><li>festival</li></ul>			noun	en	Sidan 76	Kaptiel_7 Rivstart_A1_A2
kusin, noun	kusin	<ul><li>cousin</li></ul>			noun	en	Sidan 57	Kapitel_6 Rivstart_A1_A2
skynda, verb	skynda	<ul><li>hasten, hurry (also &quot;proceed quickly&quot;)</li></ul>	skynda (sig) till bussen	hasten off to the bus	verb	att	Sidan 134	Kaptiel_13 Rivstart_A1_A2
bada, verb	bada	<ul><li>swim, bathe</li><li>immerse or soak (oneself in water), swim</li></ul>	vi badade varje dag under semestern	we took a dip every day during our holiday	verb	att	Sidan 103	Kapitel_9 Rivstart_A1_A2
bonus, noun	bonus	<ul><li>bonus</li><li>sth. given in addition to that which is due</li></ul>	75 procents bonus på bilförsäkringen	75 percent bonus on the motor-vehicle insurance	noun	en	Sidan 57	Kapitel_6 Rivstart_A1_A2
fröken, noun	fröken	<ul><li>miss (also a form of address (to waitresses etc.))</li><li>miss (commonly as a form of address)</li></ul>	fröken Anna Andersson	Miss Anna Andersson	noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
indisk, adjective	indisk	<ul><li>indian</li></ul>			adjective		Sidan 53	Kapitel_5 Rivstart_A1_A2
rosa, adjective	rosa	<ul><li>rose, pink</li></ul>	en rosa klänning	a rose (pink) dress	adjective		Sidan 68	Kaptiel_7 Rivstart_A1_A2
råvara, noun	råvara	<ul><li>raw material</li></ul>			noun	en	Sidan 123	Kapitel_12 Rivstart_A1_A2
klättra, verb	klättra	<ul><li>climb</li></ul>	klättra upp på taket	climb up on the roof	verb	att	Sidan 84	Kapitel_8 Rivstart_A1_A2
plugga, verb	plugga	<ul><li>plug</li><li>swot, study, cram</li></ul>	hålet pluggades igen	the hole was plugged (filled-in)	verb	att	Sidan 12	Kapitel_1 Rivstart_A1_A2
same, noun	same	<ul><li>sami</li></ul>			noun	en	Sidan 105	Kaptiel_10 Rivstart_A1_A2
poesi, noun	poesi	<ul><li>poetry</li></ul>			noun		Sidan 47	Kapitel_5 Rivstart_A1_A2
sorglig, adjective	sorglig	<ul><li>pitiful, deplorable, sad, melancholy, mournful</li></ul>	sorgligt att säga	I&#39;m sorry to say	adjective		Sidan 53	Kapitel_5 Rivstart_A1_A2
novell, noun	novell	<ul><li>short story</li></ul>			noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
kvart, noun	kvart	<ul><li>quarter (mainly used for a quarter of an hour (15 minutes))</li><li>pad (informal)</li></ul>	om en kvart	in fifteen minutes	noun	en	Sidan 29	Kapitel_3 Rivstart_A1_A2
poker, noun	poker	<ul><li>poker</li></ul>			noun		Sidan 51	Kapitel_5 Rivstart_A1_A2
rast, noun	rast	<ul><li>break</li></ul>	gå på rast	go for (take) a break	noun	en	Sidan 98	Kapitel_9 Rivstart_A1_A2
krog, noun	krog	<ul><li>tavern</li></ul>	gå på krogen	go to the pub	noun	en	Sidan 51	Kapitel_5 Rivstart_A1_A2
aktivist, noun	aktivist	<ul><li>activist</li><li>an active advocate of a cause; a person active in a protest movement or the like</li></ul>			noun	en	Sidan 65	Kapitel_6 Rivstart_A1_A2
guide, noun	guide	<ul><li>guide</li></ul>			noun	en	Sidan 139	Kaptiel_13 Rivstart_A1_A2
noggrann, adjective	noggrann	<ul><li>careful, thorough</li></ul>	en noggrann undersökning	a careful (minute) examination	adjective		Sidan 139	Kaptiel_13 Rivstart_A1_A2
mätt, adjective	mätt	<ul><li>satisfied (also used figuratively)</li></ul>	mätt på framgångar	having had enough of success	adjective		Sidan 125	Kapitel_12 Rivstart_A1_A2
dryck, noun	dryck	<ul><li>drink</li></ul>	starka (alkoholhaltiga) drycker	strong (alcoholic) drinks	noun	en	Sidan 42	Kapitel_4 Rivstart_A1_A2
fysik, noun	fysik	<ul><li>constitution, physique</li><li>physics</li></ul>	god fysik	good physique, constitution	noun		Sidan 62	Kapitel_6 Rivstart_A1_A2
läpp, noun	läpp	<ul><li>lip</li></ul>			noun	en	Sidan 108	Kaptiel_10 Rivstart_A1_A2
skärm, noun	skärm	<ul><li>shade, shield, peak, screen</li></ul>			noun	en	Sidan 118	Kapitel_11 Rivstart_A1_A2
godis, noun	godis	<ul><li>sweets, (candy [us])</li></ul>			noun		Sidan 42	Kapitel_4 Rivstart_A1_A2
torka, verb	torka	<ul><li>dry (also, &quot;remove sth. sticky or dirty&quot;)</li><li>dry</li></ul>	torkad fisk	dried fish	verb	att	Sidan 127	Kapitel_12 Rivstart_A1_A2
virus, noun	virus	<ul><li>virus</li></ul>			noun	ett	Sidan 119	Kapitel_11 Rivstart_A1_A2
hungrig, adjective	hungrig	<ul><li>starving, hungry</li><li>being hungry, desirous of</li></ul>	en hungrig blick	a hungry stare	adjective		Sidan 31	Kapitel_3 Rivstart_A1_A2
lucka, noun	lucka	<ul><li>door, trapdoor</li><li>door</li><li>gap</li></ul>	han försvann genom en lucka i golvet	he disappeared through a trapdoor in the floor	noun	en	Sidan 78	Kaptiel_7 Rivstart_A1_A2
taxi, noun	taxi	<ul><li>taxi</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
pjäs, noun	pjäs	<ul><li>piece (object)</li><li>play</li><li>piece (particularly in chess (man))</li><li>piece</li></ul>	en antik pjäs	an antique piece	noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
påse, noun	påse	<ul><li>bag (small container for storage and transportation made of paper, plastic etc.)</li></ul>			noun	en	Sidan 39	Kapitel_4 Rivstart_A1_A2
psykologi, noun	psykologi	<ul><li>psychology</li></ul>			noun		Sidan 13	Kapitel_1 Rivstart_A1_A2
klänning, noun	klänning	<ul><li>dress</li></ul>			noun	en	Sidan 79	Kaptiel_7 Rivstart_A1_A2
trä, noun	trä	<ul><li>wood</li></ul>			noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
ointressant, adjective	ointressant	<ul><li>uninteresting</li></ul>			adjective		Sidan 116	Kapitel_11 Rivstart_A1_A2
salt, noun	salt	<ul><li>salt</li></ul>	salt och peppar	salt and pepper	noun	ett	Sidan 123	Kapitel_12 Rivstart_A1_A2
farmor, noun	farmor	<ul><li>grandmother</li><li>father&#39;s mother</li></ul>			noun	en	Sidan 57	Kapitel_6 Rivstart_A1_A2
halvtimme, noun	halvtimme	<ul><li>half-hour, half an hour</li><li>30 minutes</li></ul>	hon kommer om en halvtimme	she&#39;ll be here in half an hour	noun	en	Sidan 29	Kapitel_3 Rivstart_A1_A2
prinsessa, noun	prinsessa	<ul><li>princess (also as a title; also figuratively)</li></ul>	prinsessan Birgitta	Princess Birgitta	noun	en	Sidan 72	Kaptiel_7 Rivstart_A1_A2
potatis, noun	potatis	<ul><li>potato</li></ul>	bakad potatis	baked potatoes	noun	en	Sidan 08	Kapitel_1 Rivstart_A1_A2
brun, adjective	brun	<ul><li>brown</li><li>chocolate-coloured; suntanned</li></ul>	bli brun	tan	adjective		Sidan 68	Kaptiel_7 Rivstart_A1_A2
härifrån, adverb	härifrån	<ul><li>from here</li></ul>	stick härifrån!	get out of here!	adverb		Sidan 133	Kaptiel_13 Rivstart_A1_A2
björn, noun	björn	<ul><li>bear</li><li>any mammal of the family Ursidae</li></ul>	stark som en björn	strong as a bear	noun	en	Sidan 80	Kapitel_8 Rivstart_A1_A2
barnbarn, noun	barnbarn	<ul><li>grandchild</li><li>the child of sby&#39;s child</li></ul>			noun	ett	Sidan 58	Kapitel_6 Rivstart_A1_A2
regissör, noun	regissör	<ul><li>director</li></ul>			noun	en	Sidan 107	Kaptiel_10 Rivstart_A1_A2
sjuksköterska, noun	sjuksköterska	<ul><li>nurse</li></ul>			noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
tält, noun	tält	<ul><li>tent</li></ul>			noun	ett	Sidan 76	Kaptiel_7 Rivstart_A1_A2
udda, adjective	udda	<ul><li>odd</li><li>unusual, odd</li><li>original</li></ul>	ett udda antal	an odd number	adjective		Sidan 28	Kapitel_3 Rivstart_A1_A2
sortera, verb	sortera	<ul><li>sort, classify, grade</li><li>be subordinate to, come under the supervision of, belong to</li></ul>	vi sorterar bort allt som är trasigt	we&#39;re sorting out everything that&#39;s broken	verb	att	Sidan 16	Kapitel_1 Rivstart_A1_A2
födelsedag, noun	födelsedag	<ul><li>birthday</li></ul>			noun	en	Sidan 82	Kapitel_8 Rivstart_A1_A2
socker, noun	socker	<ul><li>sugar</li><li>diabetes (informal)</li></ul>			noun		Sidan 42	Kapitel_4 Rivstart_A1_A2
kaka, noun	kaka	<ul><li>round [loaf]</li><li>cake, biscuit</li><li>cookie</li><li>small amount of information about previous visits which a webb server sends to a webb reader</li></ul>			noun	en	Sidan 36	Kapitel_4 Rivstart_A1_A2
växla, verb	växla	<ul><li>vary</li><li>change (also &quot;(ex)change (sth.) for sth. else&quot;)</li><li>change</li><li>change gear</li></ul>	växlande molnighet	cloudy with sunny intervals	verb	att	Sidan 91	Kapitel_8 Rivstart_A1_A2
etta, noun	etta	<ul><li>one, first</li><li>one-room flat (apartment)</li></ul>	hon kom etta i tävlingen	she came first in the competition	noun	en	Sidan 94	Kapitel_9 Rivstart_A1_A2
importera, verb	importera	<ul><li>import</li></ul>			verb	att	Sidan 111	Kaptiel_10 Rivstart_A1_A2
liter, noun	liter	<ul><li>litre, (liter [us])</li></ul>	en liter mjölk	a litre of milk	noun	en	Sidan 55	Kapitel_5 Rivstart_A1_A2
lösenord, noun	lösenord	<ul><li>password, watchword</li></ul>			noun	ett	Sidan 119	Kapitel_11 Rivstart_A1_A2
platt, adjective	platt	<ul><li>flat (also &quot;level, smooth&quot;)</li><li>trite</li><li>banal, commonplace</li></ul>	platt som en pannkaka	flat as a pancake	adjective		Sidan 104	Kaptiel_10 Rivstart_A1_A2
uppfinna, verb	uppfinna	<ul><li>invent</li><li>devise, contrive</li></ul>	vem uppfann kylskåpet?	who invented the refrigerator?	verb	att	Sidan 65	Kapitel_6 Rivstart_A1_A2
konstruera, verb	konstruera	<ul><li>design</li></ul>	konstruera en eldriven bil	design an electric vehicle	verb	att	Sidan 65	Kapitel_6 Rivstart_A1_A2
flickvän, noun	flickvän	<ul><li>girlfriend</li></ul>			noun	en	Sidan 14	Kapitel_1 Rivstart_A1_A2
nervös, adjective	nervös	<ul><li>nervous</li></ul>	vara nervös inför en tävling	be nervous before a race (competition)	adjective		Sidan 83	Kapitel_8 Rivstart_A1_A2
grönsak, noun	grönsak	<ul><li>vegetable</li></ul>			noun	en	Sidan 124	Kapitel_12 Rivstart_A1_A2
järn, noun	järn	<ul><li>iron (also used for implements made of iron)</li><li>iron</li><li>[wee] dram, swig (informal)</li></ul>			noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
ingenjör, noun	ingenjör	<ul><li>technician, engineer</li></ul>			noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
fika, noun	fika	<ul><li>coffee (informal)</li></ul>			noun	en	Sidan 30	Kapitel_3 Rivstart_A1_A2
bio, noun	bio	<ul><li>cinema, (movies [us])</li><li>place where films are shown (short for &quot;biograf&quot;)</li></ul>			noun	en	Sidan 46	Kapitel_5 Rivstart_A1_A2
fras, noun	fras	<ul><li>phrase</li></ul>			noun	en	Sidan 19	Kapitel_2 Rivstart_A1_A2
möbel, noun	möbel	<ul><li>piece of furniture</li></ul>			noun	en	Sidan 72	Kaptiel_7 Rivstart_A1_A2
substans, noun	substans	<ul><li>substance (figuratively &quot;real content&quot;)</li></ul>	kemiska substanser	chemical substances	noun	en	Sidan 124	Kapitel_12 Rivstart_A1_A2
burk, noun	burk	<ul><li>tin, (can [us]), pot, jar</li></ul>	en burk målarfärg	a tin of paint	noun	en	Sidan 43	Kapitel_4 Rivstart_A1_A2
promenera, verb	promenera	<ul><li>walk</li></ul>	promenera i rask takt		verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
pojkvän, noun	pojkvän	<ul><li>boyfriend</li></ul>			noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
äpple, noun	äpple	<ul><li>apple</li></ul>			noun	ett	Sidan 38	Kapitel_4 Rivstart_A1_A2
singel, noun	singel	<ul><li>singles [match]</li><li>single</li><li>shingle, [coarse] gravel</li><li>as in a singles match (of tennis, etc.), a gramophone record having only one recording on each side</li></ul>			noun	en	Sidan 14	Kapitel_1 Rivstart_A1_A2
psykolog, noun	psykolog	<ul><li>psychologist (also &quot;judge of human nature&quot;)</li></ul>	vara en god psykolog	be a good psychologist	noun	en	Sidan 59	Kapitel_6 Rivstart_A1_A2
tunga, noun	tunga	<ul><li>tongue</li><li>sole</li></ul>			noun	en	Sidan 44	Kapitel_4 Rivstart_A1_A2
firma, noun	firma	<ul><li>firm</li></ul>			noun	en	Sidan 64	Kapitel_6 Rivstart_A1_A2
romantisk, adjective	romantisk	<ul><li>romantic</li></ul>	romantiska föreställningar om världen	romantic ideas about the world	adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
penna, noun	penna	<ul><li>pen</li></ul>			noun	en	Sidan 08	Kapitel_1 Rivstart_A1_A2
examen, noun	examen	<ul><li>degree, examination</li></ul>	hon tog examen vid Lunds universitet redan 1940	she got her degree at Lund University as early as 1940	noun	en	Sidan 56	Kapitel_6 Rivstart_A1_A2
asyl, noun	asyl	<ul><li>asylum</li><li>a sanctuary or place of refuge (for political refugees)</li></ul>	söka (el. begära) (politisk) asyl	seek (ask for) (political) asylum	noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
korsa, verb	korsa	<ul><li>cross</li></ul>	korsa en gata	cross a street	verb	att	Sidan 100	Kapitel_9 Rivstart_A1_A2
informell, adjective	informell	<ul><li>informal</li><li>information technology, informatics</li></ul>	informella kontakter	informal contacts	adjective		Sidan 19	Kapitel_2 Rivstart_A1_A2
körkort, noun	körkort	<ul><li>driving licence</li></ul>			noun	ett	Sidan 115	Kapitel_11 Rivstart_A1_A2
arbetsdag, noun	arbetsdag	<ul><li>work day, working day</li></ul>			noun	en	Sidan 137	Kaptiel_13 Rivstart_A1_A2
stava, verb	stava	<ul><li>spell</li></ul>	hon stavade fel på alla svåra ord	she spelled all the difficult words wrong	verb	att	Sidan 17	Kapitel_1 Rivstart_A1_A2
modig, adjective	modig	<ul><li>courageous, brave</li></ul>	en modig soldat		adjective		Sidan 83	Kapitel_8 Rivstart_A1_A2
apparat, noun	apparat	<ul><li>machine, apparatus, device, appliance</li></ul>	elektroniska apparater	electronic instruments	noun	en	Sidan 139	Kaptiel_13 Rivstart_A1_A2
drama, noun	drama	<ul><li>drama</li><li>play; upsetting event, tragedy</li></ul>	skottet utlöste det blodiga dramat	the shot triggered the bloody drama	noun	ett	Sidan 53	Kapitel_5 Rivstart_A1_A2
exportera, verb	exportera	<ul><li>export</li></ul>			verb	att	Sidan 106	Kaptiel_10 Rivstart_A1_A2
surfa, verb	surfa	<ul><li>surf</li></ul>			verb	att	Sidan 35	Kapitel_3 Rivstart_A1_A2
bak, adverb	bak	<ul><li>behind, at the back</li></ul>	de satt längst bak i salen	they sat right at the back of the hall	adverb		Sidan 44	Kapitel_4 Rivstart_A1_A2
skjorta, noun	skjorta	<ul><li>shirt</li></ul>			noun	en	Sidan 68	Kaptiel_7 Rivstart_A1_A2
skärgård, noun	skärgård	<ul><li>archipelago</li></ul>			noun	en	Sidan 80	Kapitel_8 Rivstart_A1_A2
garderob, noun	garderob	<ul><li>wardrobe (fig. &quot;all of a person&#39;s clothes&quot;)</li><li>space, or a cupboard or closet, for storing clothing</li></ul>	hänga kläder i garderoben	hang up clothes in the closet	noun	en	Sidan 67	Kaptiel_7 Rivstart_A1_A2
läxa, noun	läxa	<ul><li>homework (also figuratively, &quot;lesson&quot;)</li></ul>			noun	en	Sidan 88	Kapitel_8 Rivstart_A1_A2
trumma, noun	trumma	<ul><li>drum</li><li>conduit (also used generally, &quot;hollow cylinder&quot;)</li></ul>			noun	en	Sidan 67	Kaptiel_7 Rivstart_A1_A2
choklad, noun	choklad	<ul><li>chocolate</li><li>sweet made with cacao; drink made with cacao</li></ul>			noun		Sidan 43	Kapitel_4 Rivstart_A1_A2
bakterie, noun	bakterie	<ul><li>germ, bacterium</li><li>a one-celled organism; infectious matter</li></ul>			noun	en	Sidan 132	Kaptiel_13 Rivstart_A1_A2
farfar, noun	farfar	<ul><li>grandfather</li></ul>			noun	en	Sidan 36	Kapitel_4 Rivstart_A1_A2
succé, noun	succé	<ul><li>success</li></ul>	pjäsen blev en succé	the play was a success	noun	en	Sidan 54	Kapitel_5 Rivstart_A1_A2
asiatisk, adjective	asiatisk	<ul><li>asiatic, asian</li><li>of or from Asia, pertaining to Asia</li></ul>			adjective		Sidan 49	Kapitel_5 Rivstart_A1_A2
meny, noun	meny	<ul><li>menu</li></ul>			noun	en	Sidan 37	Kapitel_4 Rivstart_A1_A2
explodera, verb	explodera	<ul><li>explode (also used figuratively)</li></ul>	hon exploderade av ilska	she exploded in fury	verb	att	Sidan 62	Kapitel_6 Rivstart_A1_A2
ask, noun	ask	<ul><li>packet, box</li><li>ash</li><li>the tree Fraxinus excelsior</li></ul>	en ask tändstickor	a box of matches	noun	en	Sidan 43	Kapitel_4 Rivstart_A1_A2
tunnel, noun	tunnel	<ul><li>tunnel</li></ul>			noun	en	Sidan 101	Kapitel_9 Rivstart_A1_A2
trasig, adjective	trasig	<ul><li>torn</li></ul>			adjective		Sidan 119	Kapitel_11 Rivstart_A1_A2
mejl, noun	mejl	<ul><li>email</li></ul>			noun	ett	Sidan 31	Kapitel_3 Rivstart_A1_A2
prat, noun	prat	<ul><li>talk (also &quot;meaningless chatter, nonsense, twaddle&quot;)</li></ul>	det är bara löst prat	it is just idle talk	noun		Sidan 54	Kapitel_5 Rivstart_A1_A2
glass, noun	glass	<ul><li>ice cream</li><li>food made of frozen milk and the like</li></ul>	glass med varm chokladsås	ice cream sundae	noun	en	Sidan 38	Kapitel_4 Rivstart_A1_A2
fiska, verb	fiska	<ul><li>fish, go fishing</li></ul>	hon fiskar varje helg	she goes fishing every weekend	verb	att	Sidan 49	Kapitel_5 Rivstart_A1_A2
mode, noun	mode	<ul><li>vogue</li></ul>			noun		Sidan 67	Kaptiel_7 Rivstart_A1_A2
efternamn, noun	efternamn	<ul><li>surname, family (last) name</li></ul>	han heter Lundkvist i efternamn	his surname is Lundkvist	noun	ett	Sidan 17	Kapitel_1 Rivstart_A1_A2
nationalitet, noun	nationalitet	<ul><li>nationality</li></ul>	av okänd nationalitet	nationality unknown	noun	en	Sidan 128	Kapitel_12 Rivstart_A1_A2
smör, noun	smör	<ul><li>butter</li></ul>			noun		Sidan 42	Kapitel_4 Rivstart_A1_A2
kändis, noun	kändis	<ul><li>celebrity (informal)</li></ul>			noun	en	Sidan 132	Kaptiel_13 Rivstart_A1_A2
förpackning, noun	förpackning	<ul><li>pack, packaging, wrapping</li></ul>			noun	en	Sidan 43	Kapitel_4 Rivstart_A1_A2
älg, noun	älg	<ul><li>moose (american english)</li></ul>			noun	en	Sidan 34	Kapitel_3 Rivstart_A1_A2
öster, noun	öster	<ul><li>the east</li></ul>	solen går upp i öster	the sun rises in the east	noun		Sidan 80	Kapitel_8 Rivstart_A1_A2
applåd, noun	applåd	<ul><li>applause</li><li>clapping (of hands)</li></ul>			noun	en	Sidan 83	Kapitel_8 Rivstart_A1_A2
hårddisk, noun	hårddisk	<ul><li>hard drive, harddrive</li></ul>			noun	en	Sidan 119	Kapitel_11 Rivstart_A1_A2
opera, noun	opera	<ul><li>opera (both the art form and the building (opera house))</li></ul>	gå på operan	go to the opera	noun	en	Sidan 116	Kapitel_11 Rivstart_A1_A2
klassrum, noun	klassrum	<ul><li>classroom</li></ul>			noun	ett	Sidan 34	Kapitel_3 Rivstart_A1_A2
respons, noun	respons	<ul><li>response</li></ul>	förslaget fick en enorm respons	there was an enormous response to the proposal	noun		Sidan 23	Kapitel_2 Rivstart_A1_A2
bagage, noun	bagage	<ul><li>baggage, luggage</li><li>bags, suitcases, etc., accompanying a traveller</li></ul>			noun	ett	Sidan 79	Kaptiel_7 Rivstart_A1_A2
morfar, noun	morfar	<ul><li>[maternal] grandfather</li></ul>			noun	en	Sidan 28	Kapitel_3 Rivstart_A1_A2
skandinavisk, adjective	skandinavisk	<ul><li>scandinavian</li></ul>			adjective		Sidan 104	Kaptiel_10 Rivstart_A1_A2
tyska, noun	tyska	<ul><li>german</li></ul>			noun		Sidan 17	Kapitel_1 Rivstart_A1_A2
chips, noun	chips	<ul><li>chip (english)</li><li>potato crisps, (potato chips [us])</li><li>integrated circuit used in computers, very thinly sliced deep-fried potatoes</li></ul>			noun	ett	Sidan 43	Kapitel_4 Rivstart_A1_A2
markering, noun	markering	<ul><li>mark</li></ul>			noun	en	Sidan 19	Kapitel_2 Rivstart_A1_A2
öken, noun	öken	<ul><li>desert, waste</li></ul>			noun	en	Sidan 111	Kaptiel_10 Rivstart_A1_A2
melodi, noun	melodi	<ul><li>melody</li></ul>			noun	en	Sidan 47	Kapitel_5 Rivstart_A1_A2
feber, noun	feber	<ul><li>fever, temperature</li></ul>	39 graders feber	a temperature of 39+grad+C	noun		Sidan 54	Kapitel_5 Rivstart_A1_A2
golf, noun	golf	<ul><li>gulf, bay</li><li>golf</li><li>a game played with special clubs and a small ball in which the player attempts to hit the ball into successive holes on a prepared course</li></ul>			noun		Sidan 113	Kapitel_11 Rivstart_A1_A2
lax, noun	lax	<ul><li>salmon</li></ul>			noun	en	sidan 122	Kapitel_12 Rivstart_A1_A2
gift, noun	gift	<ul><li>poison</li><li>harmful or deadly substance</li></ul>			noun	ett	Sidan 14	Kapitel_1 Rivstart_A1_A2
farbror, noun	farbror	<ul><li>uncle</li><li>uncle (informal)</li><li>informal way to address a grown man</li></ul>			noun	en	Sidan 57	Kapitel_6 Rivstart_A1_A2
pilot, noun	pilot	<ul><li>pilot</li></ul>			noun	en	Sidan 132	Kaptiel_13 Rivstart_A1_A2
korv, noun	korv	<ul><li>sausage</li></ul>			noun	en	Sidan 44	Kapitel_4 Rivstart_A1_A2
redigera, verb	redigera	<ul><li>edit</li></ul>			verb	att	Sidan 139	Kaptiel_13 Rivstart_A1_A2
baka, verb	baka	<ul><li>bake</li><li>make bread, cake, etc.</li></ul>			verb	att	Sidan 42	Kapitel_4 Rivstart_A1_A2
frågetecken, noun	frågetecken	<ul><li>question mark</li></ul>			noun	ett	Sidan 118	Kapitel_11 Rivstart_A1_A2
lyx, noun	lyx	<ul><li>luxury</li></ul>	ett liv i lyx och överflöd	a life of luxury and affluence	noun	en	Sidan 130	Kapitel_12 Rivstart_A1_A2
svamp, noun	svamp	<ul><li>fungus</li><li>sponge</li></ul>	plocka bär och svamp	pick berries and mushrooms	noun	en	Sidan 127	Kapitel_12 Rivstart_A1_A2
puss, noun	puss	<ul><li>kiss</li><li>puddle</li></ul>	få en puss på munnen	be kissed on the lips	noun	en	Sidan 103	Kapitel_9 Rivstart_A1_A2
kör, noun	kör	<ul><li></li><li>choir</li></ul>			noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
trea, noun	trea	<ul><li>three, third</li></ul>			noun	en	Sidan 94	Kapitel_9 Rivstart_A1_A2
stål, noun	stål	<ul><li>steel</li></ul>			noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
mössa, noun	mössa	<ul><li>hat</li></ul>			noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
mina, noun	mina	<ul><li>mine</li></ul>			noun	en	Sidan 60	Kapitel_6 Rivstart_A1_A2
pizza, noun	pizza	<ul><li>pizza</li></ul>			noun	en	Sidan 38	Kapitel_4 Rivstart_A1_A2
jacka, noun	jacka	<ul><li>jacket (also used of the upper garment of a two-piece suit)</li></ul>			noun	en	Sidan 68	Kaptiel_7 Rivstart_A1_A2
spårvagn, noun	spårvagn	<ul><li>streetcar, tram</li></ul>			noun	en	Sidan 94	Kapitel_9 Rivstart_A1_A2
skål, noun	skål	<ul><li>bowl, basin</li></ul>			noun	en	Sidan 75	Kaptiel_7 Rivstart_A1_A2
auktion, noun	auktion	<ul><li>auction</li><li>a public sale of property to the highest bidder</li></ul>	köpa på exekutiv auktion	buy (something) at a compulsory auction	noun	en	Sidan 49	Kapitel_5 Rivstart_A1_A2
hiss, noun	hiss	<ul><li>lift, (elevator [us])</li><li>a device for transporting people or objects between the levels of a building, etc.</li></ul>			noun	en	Sidan 94	Kapitel_9 Rivstart_A1_A2
skida, noun	skida	<ul><li>ski</li><li>sheath, scabbard, pod</li></ul>	han åker ofta skidor på vintern	in the winter he often goes skiing	noun	en	Sidan 51	Kapitel_5 Rivstart_A1_A2
kabel, noun	kabel	<ul><li>cable</li></ul>			noun	en	Sidan 118	Kapitel_11 Rivstart_A1_A2
plantera, verb	plantera	<ul><li>plant</li><li>also: set</li></ul>	plantera lökar	plant bulbs	verb	att	Sidan 139	Kaptiel_13 Rivstart_A1_A2
ceremoni, noun	ceremoni	<ul><li>ceremony</li><li>formal (symbolic) activities conducted on a special occasion</li></ul>			noun	en	Sidan 62	Kapitel_6 Rivstart_A1_A2
shoppa, verb	shoppa	<ul><li>go (be out) shopping, shop</li></ul>			verb	att	Sidan 66	Kaptiel_7 Rivstart_A1_A2
läskig, adjective	läskig	<ul><li>horrible, awful</li></ul>			adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
reparera, verb	reparera	<ul><li>repair, mend (also figuratively)</li></ul>	reparera ett misstag	correct (put right) a mistake	verb	att	Sidan 139	Kaptiel_13 Rivstart_A1_A2
tandläkare, noun	tandläkare	<ul><li>dentist</li></ul>			noun	en	Sidan 12	Kapitel_1 Rivstart_A1_A2
nedanför, preposition	nedanför	<ul><li>below</li><li>further down than</li></ul>	nedanför berget fanns en park	there was a park at the foot of the mountain	preposition		Sidan 10	Kapitel_1 Rivstart_A1_A2
cigarett, noun	cigarett	<ul><li>cigarette</li><li>a cylindrical roll of smoking tobacco wrapped in paper</li></ul>			noun	en	Sidan 38	Kapitel_4 Rivstart_A1_A2
kemi, noun	kemi	<ul><li>chemistry</li></ul>	organisk kemi	organic chemistry	noun		Sidan 56	Kapitel_6 Rivstart_A1_A2
soppa, noun	soppa	<ul><li>broth, soup</li></ul>	en tallrik soppa	a plate of soup	noun		Sidan 35	Kapitel_3 Rivstart_A1_A2
fjäll, noun	fjäll	<ul><li>mountain (particularly of mountains in northern sweden)</li><li>scale</li></ul>	åka till fjällen	go to the mountains	noun	ett	Sidan 90	Kapitel_8 Rivstart_A1_A2
väninna, noun	väninna	<ul><li>[girl, woman] friend</li></ul>			noun	en	Sidan 31	Kapitel_3 Rivstart_A1_A2
fräsch, adjective	fräsch	<ul><li>fresh (looking)</li></ul>	hon såg fräsch ut i sin nya klänning	she looked fresh in her new dress	adjective		Sidan 126	Kapitel_12 Rivstart_A1_A2
mus, noun	mus	<ul><li>mouse</li></ul>			noun	en	Sidan 118	Kapitel_11 Rivstart_A1_A2
frekvens, noun	frekvens	<ul><li>frequency</li></ul>			noun	en	Sidan 50	Kapitel_5 Rivstart_A1_A2
deckare, noun	deckare	<ul><li>dick, sleuth (informal)</li><li>detective novel (story), whodunit</li><li>detective, book or film usually dealing with the solution of a mysterious crime</li></ul>			noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
dåtid, noun	dåtid	<ul><li>past, past time, past</li></ul>			noun		Sidan 98	Kapitel_9 Rivstart_A1_A2
samisk, adjective	samisk	<ul><li>sami</li></ul>			adjective		Sidan 105	Kaptiel_10 Rivstart_A1_A2
minus, adverb	minus	<ul><li>minus</li></ul>	fem minus tre blir två (5--3=2)		adverb		Sidan 28	Kapitel_3 Rivstart_A1_A2
